"data_referencia","account","icp_score","tipo_lead","pais","leads","emails_unicos","mqls","sals","ultimo_horario_conversao","meta_leads_diaria","meta_mql_diaria","meta_sal_diaria","taxa_lead_mql_pct","taxa_mql_sal_pct","leads_mtd","mqls_mtd","leads_vs_meta_mtd_pct"
2018-11-01,Partners,B,MQL,Unknown,25,25,0,0,17:25:38,40.1000000000000000,6.2666666666666667,3.2333333333333333,0.00000000000000000000,,100,0,0.64432989690721649485
2018-11-01,Partners,B,MQL,Unknown,25,25,0,0,17:25:38,2.6000000000000000,0.43333333333333333333,0.13333333333333333333,0.00000000000000000000,,100,0,0.64432989690721649485
2018-11-01,Partners,B,MQL,Unknown,25,25,0,0,17:25:38,21.6333333333333333,0.80000000000000000000,0.30000000000000000000,0.00000000000000000000,,100,0,0.64432989690721649485
2018-11-01,Partners,C,MQL,BR,56,56,0,0,17:58:10,27.0333333333333333,1.0666666666666667,0.40000000000000000000,0.00000000000000000000,,224,0,1.1546391752577320
2018-11-01,Partners,C,MQL,Unknown,20,20,0,0,20:32:51,113.6000000000000000,33.9333333333333333,12.5000000000000000,0.00000000000000000000,,80,0,0.41237113402061855670
2018-11-01,Partners,C,MQL,Unknown,20,20,0,0,20:32:51,50.1000000000000000,8.3333333333333333,4.3000000000000000,0.00000000000000000000,,80,0,0.41237113402061855670
2018-11-01,Partners,C,MQL,Unknown,20,20,0,0,20:32:51,3.2666666666666667,0.60000000000000000000,0.16666666666666666667,0.00000000000000000000,,80,0,0.41237113402061855670
2018-11-01,Partners,C,MQL,BR,56,56,0,0,17:58:10,50.1000000000000000,8.3333333333333333,4.3000000000000000,0.00000000000000000000,,224,0,1.1546391752577320
2018-11-07,Latam,B,MQL,VE,1,1,1,0,18:24:05,21.6333333333333333,0.80000000000000000000,0.30000000000000000000,1.00000000000000000000,0.00000000000000000000,8,4,0.02577319587628865979
2018-11-01,Partners,C,MQL,Unknown,20,20,0,0,20:32:51,27.0333333333333333,1.0666666666666667,0.40000000000000000000,0.00000000000000000000,,80,0,0.41237113402061855670
2018-11-01,Partners,C,MQL,BR,56,56,0,0,17:58:10,3.2666666666666667,0.60000000000000000000,0.16666666666666666667,0.00000000000000000000,,224,0,1.1546391752577320
2018-11-01,Partners,C,MQL,BR,56,56,0,0,17:58:10,113.6000000000000000,33.9333333333333333,12.5000000000000000,0.00000000000000000000,,224,0,1.1546391752577320
2018-11-01,Partners,D,MQL,AO,1,1,0,0,12:10:54,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-01,Partners,D,MQL,Unknown,34,34,0,0,21:10:13,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,136,0,0.43819138653205885507
2018-11-01,Partners,D,MQL,Unknown,34,34,0,0,21:10:13,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,136,0,0.43819138653205885507
2018-11-01,Partners,D,MQL,Unknown,34,34,0,0,21:10:13,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,136,0,0.43819138653205885507
2018-11-01,Partners,D,MQL,Unknown,34,34,0,0,21:10:13,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,136,0,0.43819138653205885507
2018-11-01,Partners,D,MQL,IE,1,1,0,0,12:54:19,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-01,Partners,D,MQL,IE,1,1,0,0,12:54:19,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-01,Partners,D,MQL,IE,1,1,0,0,12:54:19,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-01,Partners,D,MQL,IE,1,1,0,0,12:54:19,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-01,Partners,D,MQL,BR,113,113,0,0,23:15:27,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,452,0,1.4563419611212544
2018-11-01,Partners,D,MQL,BR,113,113,0,0,23:15:27,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,452,0,1.4563419611212544
2018-11-01,Partners,D,MQL,BR,113,113,0,0,23:15:27,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,452,0,1.4563419611212544
2018-11-01,Partners,D,MQL,BR,113,113,0,0,23:15:27,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,452,0,1.4563419611212544
2018-11-01,Partners,D,MQL,AO,1,1,0,0,12:10:54,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-01,Partners,D,MQL,AO,1,1,0,0,12:10:54,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-01,Partners,D,MQL,AO,1,1,0,0,12:10:54,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-02,Brasil,A,MQL,BR,3,3,1,0,14:54:40,30.0666666666666667,5.2333333333333333,2.7000000000000000,0.33333333333333333333,0.00000000000000000000,112,56,0.48096192384769539051
2018-11-02,Brasil,A,MQL,BR,3,3,1,0,14:54:40,1.9666666666666667,0.36666666666666666667,0.10000000000000000000,0.33333333333333333333,0.00000000000000000000,112,56,0.48096192384769539051
2018-11-02,Brasil,A,MQL,BR,3,3,1,0,14:54:40,68.1666666666666667,21.2000000000000000,7.8000000000000000,0.33333333333333333333,0.00000000000000000000,112,56,0.48096192384769539051
2018-11-02,Brasil,A,MQL,BR,3,3,1,0,14:54:40,16.2333333333333333,0.66666666666666666667,0.26666666666666666667,0.33333333333333333333,0.00000000000000000000,112,56,0.48096192384769539051
2018-11-02,Brasil,B,MQL,BR,4,4,1,0,17:40:34,40.1000000000000000,6.2666666666666667,3.2333333333333333,0.25000000000000000000,0.00000000000000000000,240,52,0.77319587628865979381
2018-11-02,Brasil,B,MQL,BR,4,4,1,0,17:40:34,2.6000000000000000,0.43333333333333333333,0.13333333333333333333,0.25000000000000000000,0.00000000000000000000,240,52,0.77319587628865979381
2018-11-02,Brasil,B,MQL,BR,4,4,1,0,17:40:34,90.8666666666666667,25.4333333333333333,9.3666666666666667,0.25000000000000000000,0.00000000000000000000,240,52,0.77319587628865979381
2018-11-02,Brasil,B,MQL,BR,4,4,1,0,17:40:34,21.6333333333333333,0.80000000000000000000,0.30000000000000000000,0.25000000000000000000,0.00000000000000000000,240,52,0.77319587628865979381
2018-11-02,Brasil,C,MQL,BR,11,11,4,1,21:08:30,27.0333333333333333,1.0666666666666667,0.40000000000000000000,0.36363636363636363636,0.25000000000000000000,204,52,0.52577319587628865979
2018-11-02,Brasil,C,MQL,BR,11,11,4,1,21:08:30,113.6000000000000000,33.9333333333333333,12.5000000000000000,0.36363636363636363636,0.25000000000000000000,204,52,0.52577319587628865979
2018-11-02,Brasil,C,MQL,BR,11,11,4,1,21:08:30,50.1000000000000000,8.3333333333333333,4.3000000000000000,0.36363636363636363636,0.25000000000000000000,204,52,0.52577319587628865979
2018-11-02,Brasil,C,MQL,BR,11,11,4,1,21:08:30,3.2666666666666667,0.60000000000000000000,0.16666666666666666667,0.36363636363636363636,0.25000000000000000000,204,52,0.52577319587628865979
2018-11-02,Brasil,D,MQL,Unknown,1,1,0,0,10:16:06,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,56,0,0.09021587369777682310
2018-11-02,Brasil,D,MQL,Unknown,1,1,0,0,10:16:06,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,56,0,0.09021587369777682310
2018-11-02,Brasil,D,MQL,BR,56,56,0,0,23:24:51,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,836,0,1.3467941144882397
2018-11-02,Brasil,D,MQL,Unknown,1,1,0,0,10:16:06,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,56,0,0.09021587369777682310
2018-11-02,Brasil,D,MQL,Unknown,1,1,0,0,10:16:06,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,56,0,0.09021587369777682310
2018-11-02,Brasil,D,MQL,BR,56,56,0,0,23:24:51,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,836,0,1.3467941144882397
2018-11-02,Brasil,D,MQL,BR,56,56,0,0,23:24:51,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,836,0,1.3467941144882397
2018-11-02,Brasil,D,MQL,BR,56,56,0,0,23:24:51,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,836,0,1.3467941144882397
2018-11-02,Latam,A,MQL,CO,1,1,0,0,11:58:39,30.0666666666666667,5.2333333333333333,2.7000000000000000,0.00000000000000000000,,8,0,0.03435442313197824218
2018-11-02,Latam,A,MQL,CO,1,1,0,0,11:58:39,68.1666666666666667,21.2000000000000000,7.8000000000000000,0.00000000000000000000,,8,0,0.03435442313197824218
2018-11-02,Latam,A,MQL,US,1,1,0,0,10:59:43,1.9666666666666667,0.36666666666666666667,0.10000000000000000000,0.00000000000000000000,,8,0,0.03435442313197824218
2018-11-02,Latam,A,MQL,US,1,1,0,0,10:59:43,30.0666666666666667,5.2333333333333333,2.7000000000000000,0.00000000000000000000,,8,0,0.03435442313197824218
2018-11-02,Latam,A,MQL,CO,1,1,0,0,11:58:39,1.9666666666666667,0.36666666666666666667,0.10000000000000000000,0.00000000000000000000,,8,0,0.03435442313197824218
2018-11-02,Latam,A,MQL,US,1,1,0,0,10:59:43,16.2333333333333333,0.66666666666666666667,0.26666666666666666667,0.00000000000000000000,,8,0,0.03435442313197824218
2018-11-02,Latam,A,MQL,ES,2,2,0,0,04:19:07,30.0666666666666667,5.2333333333333333,2.7000000000000000,0.00000000000000000000,,8,0,0.06870884626395648436
2018-11-02,Latam,A,MQL,ES,2,2,0,0,04:19:07,16.2333333333333333,0.66666666666666666667,0.26666666666666666667,0.00000000000000000000,,8,0,0.06870884626395648436
2018-11-02,Latam,A,MQL,US,1,1,0,0,10:59:43,68.1666666666666667,21.2000000000000000,7.8000000000000000,0.00000000000000000000,,8,0,0.03435442313197824218
2018-11-02,Latam,A,MQL,CO,1,1,0,0,11:58:39,16.2333333333333333,0.66666666666666666667,0.26666666666666666667,0.00000000000000000000,,8,0,0.03435442313197824218
2018-11-02,Latam,A,MQL,ES,2,2,0,0,04:19:07,1.9666666666666667,0.36666666666666666667,0.10000000000000000000,0.00000000000000000000,,8,0,0.06870884626395648436
2018-11-02,Latam,A,MQL,ES,2,2,0,0,04:19:07,68.1666666666666667,21.2000000000000000,7.8000000000000000,0.00000000000000000000,,8,0,0.06870884626395648436
2018-11-02,Latam,B,MQL,ES,2,2,0,0,09:06:31,90.8666666666666667,25.4333333333333333,9.3666666666666667,0.00000000000000000000,,8,0,0.05154639175257731959
2018-11-02,Latam,B,MQL,MX,2,2,0,0,21:30:33,2.6000000000000000,0.43333333333333333333,0.13333333333333333333,0.00000000000000000000,,16,4,0.05154639175257731959
2018-11-02,Latam,B,MQL,MX,2,2,0,0,21:30:33,21.6333333333333333,0.80000000000000000000,0.30000000000000000000,0.00000000000000000000,,16,4,0.05154639175257731959
2018-11-02,Latam,B,MQL,AR,1,1,0,0,03:14:35,21.6333333333333333,0.80000000000000000000,0.30000000000000000000,0.00000000000000000000,,4,0,0.02577319587628865979
2018-11-02,Latam,B,MQL,Unknown,1,1,0,0,10:22:17,40.1000000000000000,6.2666666666666667,3.2333333333333333,0.00000000000000000000,,8,0,0.02577319587628865979
2018-11-02,Latam,B,MQL,MX,2,2,0,0,21:30:33,40.1000000000000000,6.2666666666666667,3.2333333333333333,0.00000000000000000000,,16,4,0.05154639175257731959
2018-11-02,Latam,B,MQL,Unknown,1,1,0,0,10:22:17,21.6333333333333333,0.80000000000000000000,0.30000000000000000000,0.00000000000000000000,,8,0,0.02577319587628865979
2018-11-02,Latam,B,MQL,AR,1,1,0,0,03:14:35,90.8666666666666667,25.4333333333333333,9.3666666666666667,0.00000000000000000000,,4,0,0.02577319587628865979
2018-11-02,Latam,B,MQL,Unknown,1,1,0,0,10:22:17,90.8666666666666667,25.4333333333333333,9.3666666666666667,0.00000000000000000000,,8,0,0.02577319587628865979
2018-11-02,Latam,B,MQL,ES,2,2,0,0,09:06:31,40.1000000000000000,6.2666666666666667,3.2333333333333333,0.00000000000000000000,,8,0,0.05154639175257731959
2018-11-02,Latam,B,MQL,ES,2,2,0,0,09:06:31,2.6000000000000000,0.43333333333333333333,0.13333333333333333333,0.00000000000000000000,,8,0,0.05154639175257731959
2018-11-02,Latam,B,MQL,AR,1,1,0,0,03:14:35,2.6000000000000000,0.43333333333333333333,0.13333333333333333333,0.00000000000000000000,,4,0,0.02577319587628865979
2018-11-02,Latam,B,MQL,ES,2,2,0,0,09:06:31,21.6333333333333333,0.80000000000000000000,0.30000000000000000000,0.00000000000000000000,,8,0,0.05154639175257731959
2018-11-02,Latam,B,MQL,Unknown,1,1,0,0,10:22:17,2.6000000000000000,0.43333333333333333333,0.13333333333333333333,0.00000000000000000000,,8,0,0.02577319587628865979
2018-11-02,Latam,B,MQL,AR,1,1,0,0,03:14:35,40.1000000000000000,6.2666666666666667,3.2333333333333333,0.00000000000000000000,,4,0,0.02577319587628865979
2018-11-02,Latam,B,MQL,MX,2,2,0,0,21:30:33,90.8666666666666667,25.4333333333333333,9.3666666666666667,0.00000000000000000000,,16,4,0.05154639175257731959
2018-11-02,Latam,C,MQL,CO,4,4,1,0,16:49:03,3.2666666666666667,0.60000000000000000000,0.16666666666666666667,0.25000000000000000000,0.00000000000000000000,20,8,0.05154639175257731959
2018-11-02,Latam,C,MQL,CO,4,4,1,0,16:49:03,50.1000000000000000,8.3333333333333333,4.3000000000000000,0.25000000000000000000,0.00000000000000000000,20,8,0.05154639175257731959
2018-11-02,Latam,C,MQL,CO,4,4,1,0,16:49:03,113.6000000000000000,33.9333333333333333,12.5000000000000000,0.25000000000000000000,0.00000000000000000000,20,8,0.05154639175257731959
2018-11-02,Latam,C,MQL,CO,4,4,1,0,16:49:03,27.0333333333333333,1.0666666666666667,0.40000000000000000000,0.25000000000000000000,0.00000000000000000000,20,8,0.05154639175257731959
2018-11-02,Latam,D,MQL,GT,1,1,0,0,18:11:43,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-02,Latam,D,MQL,MX,1,1,0,0,14:46:48,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,32,0,0.05155192782730104177
2018-11-02,Latam,D,MQL,CA,1,1,0,0,19:58:10,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-02,Latam,D,MQL,MX,1,1,0,0,14:46:48,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,32,0,0.05155192782730104177
2018-11-02,Latam,D,MQL,MX,1,1,0,0,14:46:48,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,32,0,0.05155192782730104177
2018-11-02,Latam,D,HR,AR,1,1,0,0,23:47:07,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-02,Latam,D,MQL,Unknown,1,1,0,0,07:03:57,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,8,0,0.01288798195682526044
2018-11-02,Latam,D,MQL,Unknown,1,1,0,0,07:03:57,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,8,0,0.01288798195682526044
2018-11-02,Latam,D,MQL,Unknown,1,1,0,0,07:03:57,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,8,0,0.01288798195682526044
2018-11-02,Latam,D,MQL,Unknown,1,1,0,0,07:03:57,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,8,0,0.01288798195682526044
2018-11-02,Latam,D,HR,AR,1,1,0,0,23:47:07,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-02,Latam,D,HR,AR,1,1,0,0,23:47:07,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-02,Latam,D,HR,AR,1,1,0,0,23:47:07,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-02,Latam,D,MQL,CA,1,1,0,0,19:58:10,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-02,Latam,D,MQL,CA,1,1,0,0,19:58:10,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-02,Latam,D,MQL,CA,1,1,0,0,19:58:10,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-02,Latam,D,MQL,HN,1,1,0,0,21:46:42,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-02,Latam,D,MQL,HN,1,1,0,0,21:46:42,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-02,Latam,D,MQL,HN,1,1,0,0,21:46:42,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-02,Latam,D,MQL,HN,1,1,0,0,21:46:42,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-02,Latam,D,MQL,CO,6,6,0,0,23:44:00,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,72,0,0.11599183761142734399
2018-11-02,Latam,D,MQL,AR,3,3,0,0,09:28:09,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,28,0,0.04510793684888841155
2018-11-02,Latam,D,MQL,AR,3,3,0,0,09:28:09,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,28,0,0.04510793684888841155
2018-11-02,Latam,D,MQL,AR,3,3,0,0,09:28:09,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,28,0,0.04510793684888841155
2018-11-02,Latam,D,MQL,CO,6,6,0,0,23:44:00,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,72,0,0.11599183761142734399
2018-11-02,Latam,D,MQL,AR,3,3,0,0,09:28:09,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,28,0,0.04510793684888841155
2018-11-02,Latam,D,MQL,CO,6,6,0,0,23:44:00,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,72,0,0.11599183761142734399
2018-11-02,Latam,D,MQL,GT,1,1,0,0,18:11:43,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-02,Latam,D,MQL,GT,1,1,0,0,18:11:43,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-02,Latam,D,MQL,GT,1,1,0,0,18:11:43,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,4,0,0.01288798195682526044
2018-11-02,Latam,D,MQL,MX,1,1,0,0,14:46:48,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,32,0,0.05155192782730104177
2018-11-02,Latam,D,MQL,CO,6,6,0,0,23:44:00,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,72,0,0.11599183761142734399
2018-11-02,Latam,D,MQL,EC,3,3,0,0,15:31:02,181.7333333333333333,4.2666666666666667,1.5666666666666667,0.00000000000000000000,,12,0,0.03866394587047578133
2018-11-02,Latam,D,MQL,EC,3,3,0,0,15:31:02,80.1666666666666667,1.0666666666666667,0.56666666666666666667,0.00000000000000000000,,12,0,0.03866394587047578133
2018-11-02,Latam,D,MQL,EC,3,3,0,0,15:31:02,43.2666666666666667,0.13333333333333333333,0.06666666666666666667,0.00000000000000000000,,12,0,0.03866394587047578133
2018-11-02,Latam,D,MQL,EC,3,3,0,0,15:31:02,5.2000000000000000,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,12,0,0.03866394587047578133
2018-11-02,Partners,A,MQL,Unknown,2,2,0,0,13:12:50,1.9666666666666667,0.36666666666666666667,0.10000000000000000000,0.00000000000000000000,,48,0,0.20612653879186945307
2018-11-02,Partners,A,MQL,Unknown,2,2,0,0,13:12:50,30.0666666666666667,5.2333333333333333,2.7000000000000000,0.00000000000000000000,,48,0,0.20612653879186945307
2018-11-02,Partners,A,MQL,Unknown,2,2,0,0,13:12:50,68.1666666666666667,21.2000000000000000,7.8000000000000000,0.00000000000000000000,,48,0,0.20612653879186945307
2018-11-02,Partners,A,MQL,BR,2,2,0,0,08:21:54,1.9666666666666667,0.36666666666666666667,0.10000000000000000000,0.00000000000000000000,,148,4,0.63555682794159748031
2018-11-02,Partners,A,MQL,BR,2,2,0,0,08:21:54,30.0666666666666667,5.2333333333333333,2.7000000000000000,0.00000000000000000000,,148,4,0.63555682794159748031
2018-11-02,Partners,A,MQL,BR,2,2,0,0,08:21:54,68.1666666666666667,21.2000000000000000,7.8000000000000000,0.00000000000000000000,,148,4,0.63555682794159748031
